source_wine_id,canonical_wine_id,alias_source_type,status,current_vivino_id,current_suppressed_at,current_suppress_reason
1758225,98741,d17_20260419_221902,eligible,,,
1758226,18605,d17_20260419_221902,eligible,,,
1758229,73235,d17_20260419_221902,eligible,,,
1758230,624740,d17_20260419_221902,eligible,,,
1758231,1667662,d17_20260419_221902,eligible,,,
1758235,238421,d17_20260419_221902,eligible,,,
1758236,426900,d17_20260419_221902,eligible,,,
1758237,107203,d17_20260419_221902,eligible,,,
1758240,122716,d17_20260419_221902,eligible,,,
1758242,416698,d17_20260419_221902,eligible,,,
1758244,66273,d17_20260419_221902,eligible,,,
1758246,680453,d17_20260419_221902,eligible,,,
1758248,140097,d17_20260419_221902,eligible,,,
1758251,341079,d17_20260419_221902,eligible,,,
1758256,561,d17_20260419_221902,eligible,,,
1758257,1226922,d17_20260419_221902,eligible,,,
1758261,806854,d17_20260419_221902,eligible,,,
1758263,179125,d17_20260419_221902,eligible,,,
1758264,518745,d17_20260419_221902,eligible,,,
1758265,391678,d17_20260419_221902,eligible,,,
1758266,700802,d17_20260419_221902,eligible,,,
1758267,378834,d17_20260419_221902,eligible,,,
1758268,91335,d17_20260419_221902,eligible,,,
1758269,980691,d17_20260419_221902,eligible,,,
1758272,128357,d17_20260419_221902,eligible,,,
1758273,85106,d17_20260419_221902,eligible,,,
1758279,774862,d17_20260419_221902,eligible,,,
1758280,262872,d17_20260419_221902,eligible,,,
1758281,121119,d17_20260419_221902,eligible,,,
1758283,255286,d17_20260419_221902,eligible,,,
1758285,146597,d17_20260419_221902,eligible,,,
1758286,71426,d17_20260419_221902,eligible,,,
1758287,137687,d17_20260419_221902,eligible,,,
1758288,427094,d17_20260419_221902,eligible,,,
1758289,3777,d17_20260419_221902,eligible,,,
1758292,68524,d17_20260419_221902,eligible,,,
1758294,593962,d17_20260419_221902,eligible,,,
1758295,793611,d17_20260419_221902,eligible,,,
1758303,852730,d17_20260419_221902,eligible,,,
1758305,1103978,d17_20260419_221902,eligible,,,
1758306,710456,d17_20260419_221902,eligible,,,
1758310,761348,d17_20260419_221902,eligible,,,
1758311,767973,d17_20260419_221902,eligible,,,
1758319,27798,d17_20260419_221902,eligible,,,
1758320,61050,d17_20260419_221902,eligible,,,
1758321,17103,d17_20260419_221902,eligible,,,
1758325,58780,d17_20260419_221902,eligible,,,
1758327,254586,d17_20260419_221902,eligible,,,
1758329,1183143,d17_20260419_221902,eligible,,,
1758330,9702,d17_20260419_221902,eligible,,,
1758331,837584,d17_20260419_221902,eligible,,,
1758332,152869,d17_20260419_221902,eligible,,,
1758336,605769,d17_20260419_221902,eligible,,,
1758337,680178,d17_20260419_221902,eligible,,,
1758338,209024,d17_20260419_221902,eligible,,,
1758340,397941,d17_20260419_221902,eligible,,,
1758341,275550,d17_20260419_221902,eligible,,,
1758342,351818,d17_20260419_221902,eligible,,,
1758343,82372,d17_20260419_221902,eligible,,,
1758344,31688,d17_20260419_221902,eligible,,,
1758345,473329,d17_20260419_221902,eligible,,,
1758362,63390,d17_20260419_221902,eligible,,,
1758364,1411456,d17_20260419_221902,eligible,,,
1758365,195186,d17_20260419_221902,eligible,,,
1758367,14793,d17_20260419_221902,eligible,,,
1758368,831650,d17_20260419_221902,eligible,,,
1758370,370330,d17_20260419_221902,eligible,,,
1758373,299143,d17_20260419_221902,eligible,,,
1758375,1373757,d17_20260419_221902,eligible,,,
1758378,116271,d17_20260419_221902,eligible,,,
1758381,446788,d17_20260419_221902,eligible,,,
1758384,437285,d17_20260419_221902,eligible,,,
1758387,847306,d17_20260419_221902,eligible,,,
1758390,58962,d17_20260419_221902,eligible,,,
1758396,9076,d17_20260419_221902,eligible,,,
1758407,320756,d17_20260419_221902,eligible,,,
1758408,98741,d17_20260419_221902,eligible,,,
1758416,534245,d17_20260419_221902,eligible,,,
1758422,40442,d17_20260419_221902,eligible,,,
1758423,1585071,d17_20260419_221902,eligible,,,
1758424,58962,d17_20260419_221902,eligible,,,
1758425,117482,d17_20260419_221902,eligible,,,
1758427,803766,d17_20260419_221902,eligible,,,
1758430,33276,d17_20260419_221902,eligible,,,
1758434,1665887,d17_20260419_221902,eligible,,,
1758437,813635,d17_20260419_221902,eligible,,,
1758442,769162,d17_20260419_221902,eligible,,,
1758443,17992,d17_20260419_221902,eligible,,,
1758444,1268365,d17_20260419_221902,eligible,,,
1758448,654498,d17_20260419_221902,eligible,,,
1758449,237859,d17_20260419_221902,eligible,,,
1758455,28402,d17_20260419_221902,eligible,,,
1758456,674584,d17_20260419_221902,eligible,,,
1758460,957861,d17_20260419_221902,eligible,,,
1758461,1049416,d17_20260419_221902,eligible,,,
1758462,372073,d17_20260419_221902,eligible,,,
1758463,824691,d17_20260419_221902,eligible,,,
1758464,96726,d17_20260419_221902,eligible,,,
1758470,1463453,d17_20260419_221902,eligible,,,
1758473,316088,d17_20260419_221902,eligible,,,
1758475,74895,d17_20260419_221902,eligible,,,
1758476,45479,d17_20260419_221902,eligible,,,
1758479,159231,d17_20260419_221902,eligible,,,
1758481,89119,d17_20260419_221902,eligible,,,
1758483,365595,d17_20260419_221902,eligible,,,
1758486,31329,d17_20260419_221902,eligible,,,
1758488,83985,d17_20260419_221902,eligible,,,
1758489,1172726,d17_20260419_221902,eligible,,,
1758491,584852,d17_20260419_221902,eligible,,,
1758492,862966,d17_20260419_221902,eligible,,,
1758493,31693,d17_20260419_221902,eligible,,,
1758501,445131,d17_20260419_221902,eligible,,,
1758502,1284282,d17_20260419_221902,eligible,,,
1758503,1107636,d17_20260419_221902,eligible,,,
1758504,242110,d17_20260419_221902,eligible,,,
1758507,70330,d17_20260419_221902,eligible,,,
1758510,82640,d17_20260419_221902,eligible,,,
1758511,218759,d17_20260419_221902,eligible,,,
1758513,1138350,d17_20260419_221902,eligible,,,
1758521,1093475,d17_20260419_221902,eligible,,,
1758522,187141,d17_20260419_221902,eligible,,,
1758526,523445,d17_20260419_221902,eligible,,,
1758534,32645,d17_20260419_221902,eligible,,,
1758536,1585016,d17_20260419_221902,eligible,,,
1758537,372257,d17_20260419_221902,eligible,,,
1758542,1077017,d17_20260419_221902,eligible,,,
1758548,1733372,d17_20260419_221902,eligible,,,
1758549,1519084,d17_20260419_221902,eligible,,,
1758550,15397,d17_20260419_221902,eligible,,,
1758557,711733,d17_20260419_221902,eligible,,,
1758558,628726,d17_20260419_221902,eligible,,,
1758560,104293,d17_20260419_221902,eligible,,,
1758561,32645,d17_20260419_221902,eligible,,,
1758562,711087,d17_20260419_221902,eligible,,,
1758563,355619,d17_20260419_221902,eligible,,,
1758564,453318,d17_20260419_221902,eligible,,,
1758565,1139188,d17_20260419_221902,eligible,,,
1758567,50500,d17_20260419_221902,eligible,,,
1758571,1079981,d17_20260419_221902,eligible,,,
1758572,104486,d17_20260419_221902,eligible,,,
1758577,605769,d17_20260419_221902,eligible,,,
1758580,808029,d17_20260419_221902,eligible,,,
1758581,293288,d17_20260419_221902,eligible,,,
1758588,173471,d17_20260419_221902,eligible,,,
1758591,116483,d17_20260419_221902,eligible,,,
1758601,49110,d17_20260419_221902,eligible,,,
1758603,187141,d17_20260419_221902,eligible,,,
1758605,754185,d17_20260419_221902,eligible,,,
1758607,1183129,d17_20260419_221902,eligible,,,
1758609,164896,d17_20260419_221902,eligible,,,
1758610,37426,d17_20260419_221902,eligible,,,
1758611,14160,d17_20260419_221902,eligible,,,
1758615,271347,d17_20260419_221902,eligible,,,
1758617,512231,d17_20260419_221902,eligible,,,
1758625,957063,d17_20260419_221902,eligible,,,
1758626,11429,d17_20260419_221902,eligible,,,
1758627,22625,d17_20260419_221902,eligible,,,
1758628,1395561,d17_20260419_221902,eligible,,,
1758629,379895,d17_20260419_221902,eligible,,,
1758630,1459481,d17_20260419_221902,eligible,,,
1758633,1542974,d17_20260419_221902,eligible,,,
1758646,113359,d17_20260419_221902,eligible,,,
1758647,1314655,d17_20260419_221902,eligible,,,
1758658,62546,d17_20260419_221902,eligible,,,
1758675,687325,d17_20260419_221902,eligible,,,
1758686,916302,d17_20260419_221902,eligible,,,
1758689,438716,d17_20260419_221902,eligible,,,
1758692,1232066,d17_20260419_221902,eligible,,,
1758694,29380,d17_20260419_221902,eligible,,,
1758697,61703,d17_20260419_221902,eligible,,,
1758699,328342,d17_20260419_221902,eligible,,,
1758706,1415708,d17_20260419_221902,eligible,,,
1758712,1463659,d17_20260419_221902,eligible,,,
1758713,50988,d17_20260419_221902,eligible,,,
1758717,486764,d17_20260419_221902,eligible,,,
1758718,94704,d17_20260419_221902,eligible,,,
1758721,1058072,d17_20260419_221902,eligible,,,
1758723,710389,d17_20260419_221902,eligible,,,
1758731,629922,d17_20260419_221902,eligible,,,
1758737,1518732,d17_20260419_221902,eligible,,,
1758756,99856,d17_20260419_221902,eligible,,,
1758762,1174210,d17_20260419_221902,eligible,,,
1758766,788059,d17_20260419_221902,eligible,,,
1758774,58117,d17_20260419_221902,eligible,,,
1758775,60845,d17_20260419_221902,eligible,,,
1758780,512231,d17_20260419_221902,eligible,,,
1758784,541325,d17_20260419_221902,eligible,,,
1758785,116483,d17_20260419_221902,eligible,,,
1758802,782019,d17_20260419_221902,eligible,,,
1758818,227102,d17_20260419_221902,eligible,,,
1758823,1726344,d17_20260419_221902,eligible,,,
1758839,180855,d17_20260419_221902,eligible,,,
1758840,994156,d17_20260419_221902,eligible,,,
1758850,117104,d17_20260419_221902,eligible,,,
1758858,41957,d17_20260419_221902,eligible,,,
1758870,1002225,d17_20260419_221902,eligible,,,
1758872,321267,d17_20260419_221902,eligible,,,
1758882,41957,d17_20260419_221902,eligible,,,
1758894,14151,d17_20260419_221902,eligible,,,
1758902,761348,d17_20260419_221902,eligible,,,
1758906,1526464,d17_20260419_221902,eligible,,,
1758907,1069449,d17_20260419_221902,eligible,,,
1758910,19294,d17_20260419_221902,eligible,,,
1758912,170838,d17_20260419_221902,eligible,,,
1758913,31110,d17_20260419_221902,eligible,,,
1758919,43290,d17_20260419_221902,eligible,,,
1758921,1143223,d17_20260419_221902,eligible,,,
1758924,638906,d17_20260419_221902,eligible,,,
1758925,201384,d17_20260419_221902,eligible,,,
1758937,258355,d17_20260419_221902,eligible,,,
1758938,1035584,d17_20260419_221902,eligible,,,
1758940,210174,d17_20260419_221902,eligible,,,
1758941,103429,d17_20260419_221902,eligible,,,
1758942,829495,d17_20260419_221902,eligible,,,
1758944,1070114,d17_20260419_221902,eligible,,,
1758946,244322,d17_20260419_221902,eligible,,,
1758951,652050,d17_20260419_221902,eligible,,,
1758953,426298,d17_20260419_221902,eligible,,,
1758954,18013,d17_20260419_221902,eligible,,,
1758963,1680105,d17_20260419_221902,eligible,,,
1758973,688701,d17_20260419_221902,eligible,,,
1758976,1404175,d17_20260419_221902,eligible,,,
1758982,206880,d17_20260419_221902,eligible,,,
1758984,235884,d17_20260419_221902,eligible,,,
1758985,1196481,d17_20260419_221902,eligible,,,
1758989,85114,d17_20260419_221902,eligible,,,
1758991,622319,d17_20260419_221902,eligible,,,
1759000,842442,d17_20260419_221902,eligible,,,
1759003,436647,d17_20260419_221902,eligible,,,
1759007,666835,d17_20260419_221902,eligible,,,
1759012,158204,d17_20260419_221902,eligible,,,
1759016,149558,d17_20260419_221902,eligible,,,
1759019,381600,d17_20260419_221902,eligible,,,
1759023,163066,d17_20260419_221902,eligible,,,
1759024,1082166,d17_20260419_221902,eligible,,,
1759026,681240,d17_20260419_221902,eligible,,,
1759028,1010037,d17_20260419_221902,eligible,,,
1759030,382895,d17_20260419_221902,eligible,,,
1759031,270379,d17_20260419_221902,eligible,,,
1759032,417413,d17_20260419_221902,eligible,,,
1759039,837498,d17_20260419_221902,eligible,,,
1759041,34240,d17_20260419_221902,eligible,,,
1759042,855637,d17_20260419_221902,eligible,,,
1759043,81987,d17_20260419_221902,eligible,,,
1759046,407915,d17_20260419_221902,eligible,,,
1759054,294544,d17_20260419_221902,eligible,,,
1759056,659666,d17_20260419_221902,eligible,,,
1759057,724842,d17_20260419_221902,eligible,,,
1759060,161591,d17_20260419_221902,eligible,,,
1759061,179702,d17_20260419_221902,eligible,,,
1759062,96220,d17_20260419_221902,eligible,,,
1759063,738840,d17_20260419_221902,eligible,,,
1759068,125395,d17_20260419_221902,eligible,,,
1759072,62209,d17_20260419_221902,eligible,,,
1759073,874615,d17_20260419_221902,eligible,,,
1759074,21405,d17_20260419_221902,eligible,,,
1759075,123773,d17_20260419_221902,eligible,,,
1759076,57098,d17_20260419_221902,eligible,,,
1759079,729577,d17_20260419_221902,eligible,,,
1759082,429184,d17_20260419_221902,eligible,,,
1759119,142760,d17_20260419_221902,eligible,,,
1759120,410886,d17_20260419_221902,eligible,,,
1759126,9132,d17_20260419_221902,eligible,,,
1759127,610122,d17_20260419_221902,eligible,,,
1759129,798340,d17_20260419_221902,eligible,,,
1759133,580532,d17_20260419_221902,eligible,,,
1759134,474197,d17_20260419_221902,eligible,,,
1759135,91773,d17_20260419_221902,eligible,,,
1759136,62543,d17_20260419_221902,eligible,,,
1759137,38141,d17_20260419_221902,eligible,,,
1759140,734590,d17_20260419_221902,eligible,,,
1759142,184305,d17_20260419_221902,eligible,,,
1759143,95464,d17_20260419_221902,eligible,,,
1759159,190616,d17_20260419_221902,eligible,,,
1759168,41023,d17_20260419_221902,eligible,,,
1759169,288780,d17_20260419_221902,eligible,,,
1759170,711733,d17_20260419_221902,eligible,,,
1759175,201912,d17_20260419_221902,eligible,,,
1759179,212404,d17_20260419_221902,eligible,,,
1759180,97001,d17_20260419_221902,eligible,,,
1759182,1051302,d17_20260419_221902,eligible,,,
1759183,595516,d17_20260419_221902,eligible,,,
1759193,1504036,d17_20260419_221902,eligible,,,
1759196,211922,d17_20260419_221902,eligible,,,
1759205,1353140,d17_20260419_221902,eligible,,,
1759207,16481,d17_20260419_221902,eligible,,,
1759212,400971,d17_20260419_221902,eligible,,,
1759221,679838,d17_20260419_221902,eligible,,,
1759223,149558,d17_20260419_221902,eligible,,,
1759225,719638,d17_20260419_221902,eligible,,,
1759228,133775,d17_20260419_221902,eligible,,,
1759229,744421,d17_20260419_221902,eligible,,,
1759232,759640,d17_20260419_221902,eligible,,,
1759233,637001,d17_20260419_221902,eligible,,,
1759234,60845,d17_20260419_221902,eligible,,,
1759239,686003,d17_20260419_221902,eligible,,,
1759241,31351,d17_20260419_221902,eligible,,,
1759245,1139782,d17_20260419_221902,eligible,,,
1759251,573600,d17_20260419_221902,eligible,,,
1759252,684430,d17_20260419_221902,eligible,,,
1759253,710456,d17_20260419_221902,eligible,,,
1759255,354212,d17_20260419_221902,eligible,,,
1759258,60960,d17_20260419_221902,eligible,,,
1759261,337727,d17_20260419_221902,eligible,,,
1759262,11378,d17_20260419_221902,eligible,,,
1759263,96577,d17_20260419_221902,eligible,,,
1759264,265093,d17_20260419_221902,eligible,,,
1759266,590862,d17_20260419_221902,eligible,,,
1759267,323999,d17_20260419_221902,eligible,,,
1759269,242745,d17_20260419_221902,eligible,,,
1759273,317418,d17_20260419_221902,eligible,,,
1759278,281221,d17_20260419_221902,eligible,,,
1759281,803017,d17_20260419_221902,eligible,,,
1759284,132289,d17_20260419_221902,eligible,,,
1759287,105505,d17_20260419_221902,eligible,,,
1759288,150851,d17_20260419_221902,eligible,,,
1759289,172372,d17_20260419_221902,eligible,,,
1759292,95742,d17_20260419_221902,eligible,,,
1759298,291249,d17_20260419_221902,eligible,,,
1759305,315648,d17_20260419_221902,eligible,,,
1759306,161792,d17_20260419_221902,eligible,,,
1759309,1046100,d17_20260419_221902,eligible,,,
1759315,229055,d17_20260419_221902,eligible,,,
1759316,341937,d17_20260419_221902,eligible,,,
1759317,118932,d17_20260419_221902,eligible,,,
1759319,631778,d17_20260419_221902,eligible,,,
1759323,664655,d17_20260419_221902,eligible,,,
1759324,319694,d17_20260419_221902,eligible,,,
1759331,14204,d17_20260419_221902,eligible,,,
1759332,435022,d17_20260419_221902,eligible,,,
1759340,127307,d17_20260419_221902,eligible,,,
1759341,687472,d17_20260419_221902,eligible,,,
1759344,747868,d17_20260419_221902,eligible,,,
1759348,16483,d17_20260419_221902,eligible,,,
1759349,1436803,d17_20260419_221902,eligible,,,
1759352,144395,d17_20260419_221902,eligible,,,
1759360,156522,d17_20260419_221902,eligible,,,
1759361,491036,d17_20260419_221902,eligible,,,
1759362,41023,d17_20260419_221902,eligible,,,
1759371,231349,d17_20260419_221902,eligible,,,
1759375,710140,d17_20260419_221902,eligible,,,
1759376,64086,d17_20260419_221902,eligible,,,
1759377,313095,d17_20260419_221902,eligible,,,
1759382,11954,d17_20260419_221902,eligible,,,
1759383,49183,d17_20260419_221902,eligible,,,
1759384,355619,d17_20260419_221902,eligible,,,
1759391,261101,d17_20260419_221902,eligible,,,
1759392,319363,d17_20260419_221902,eligible,,,
1759398,684422,d17_20260419_221902,eligible,,,
1759401,721526,d17_20260419_221902,eligible,,,
1759402,171043,d17_20260419_221902,eligible,,,
1759406,84917,d17_20260419_221902,eligible,,,
1759411,99714,d17_20260419_221902,eligible,,,
1759419,337065,d17_20260419_221902,eligible,,,
1759422,129123,d17_20260419_221902,eligible,,,
1759426,161792,d17_20260419_221902,eligible,,,
1759430,29002,d17_20260419_221902,eligible,,,
1759432,76724,d17_20260419_221902,eligible,,,
1759433,648739,d17_20260419_221902,eligible,,,
1759436,855686,d17_20260419_221902,eligible,,,
1759444,84694,d17_20260419_221902,eligible,,,
1759452,270684,d17_20260419_221902,eligible,,,
1759453,446788,d17_20260419_221902,eligible,,,
1759454,156755,d17_20260419_221902,eligible,,,
1759467,287283,d17_20260419_221902,eligible,,,
1759468,1362935,d17_20260419_221902,eligible,,,
1759471,215221,d17_20260419_221902,eligible,,,
1759473,87215,d17_20260419_221902,eligible,,,
1759474,722502,d17_20260419_221902,eligible,,,
1759477,306324,d17_20260419_221902,eligible,,,
1759479,753036,d17_20260419_221902,eligible,,,
1759481,623484,d17_20260419_221902,eligible,,,
1759483,1016543,d17_20260419_221902,eligible,,,
1759485,91384,d17_20260419_221902,eligible,,,
1759486,52495,d17_20260419_221902,eligible,,,
1759489,1053308,d17_20260419_221902,eligible,,,
1759501,623886,d17_20260419_221902,eligible,,,
1759503,271374,d17_20260419_221902,eligible,,,
1759512,775944,d17_20260419_221902,eligible,,,
1759513,695551,d17_20260419_221902,eligible,,,
1759515,60071,d17_20260419_221902,eligible,,,
1759520,333738,d17_20260419_221902,eligible,,,
1759530,1170976,d17_20260419_221902,eligible,,,
1759535,1558638,d17_20260419_221902,eligible,,,
1759536,71755,d17_20260419_221902,eligible,,,
